RSSI,Type,Error code,Length,Steering angle,Battery voltage,Battery temperature,Throttle input,Brake pressure,Wheel speed,Latitude,Longitude,Time
-100.00,0,0,28,220,0.00,116.78,210,0.00,21.01,38.03638077,-78.51519775,2024-05-04 14:16:28.750511
-98.00,0,0,28,220,0.00,116.78,210,0.00,21.01,38.03638077,-78.51519775,2024-05-04 14:16:28.916703
-95.00,0,0,28,178,0.00,116.78,179,0.01,17.92,38.03631592,-78.51521301,2024-05-04 14:16:29.323860
-97.00,0,0,28,178,0.00,116.78,179,0.01,17.92,38.03631592,-78.51521301,2024-05-04 14:16:29.488802
-99.00,0,0,28,178,0.00,116.78,179,0.01,17.92,38.03631592,-78.51521301,2024-05-04 14:16:29.752102
-95.00,0,0,28,178,0.00,116.78,179,0.01,17.92,38.03631592,-78.51521301,2024-05-04 14:16:29.916659
-99.00,0,0,28,145,0.00,116.78,165,0.01,16.58,38.03625870,-78.51517487,2024-05-04 14:16:30.324610
-96.00,0,0,28,145,0.00,116.78,165,0.01,16.58,38.03625870,-78.51517487,2024-05-04 14:16:30.490367
-91.00,0,0,28,145,0.00,116.78,165,0.01,16.58,38.03625870,-78.51517487,2024-05-04 14:16:30.753097
-90.00,0,0,28,145,0.00,116.78,165,0.01,16.58,38.03625870,-78.51517487,2024-05-04 14:16:30.917904
-93.00,0,0,28,87,0.00,116.78,151,0.01,15.14,38.03625107,-78.51510620,2024-05-04 14:16:31.338653
-90.00,0,0,28,87,0.00,116.78,151,0.01,15.14,38.03625107,-78.51510620,2024-05-04 14:16:31.503433
-87.00,0,0,28,87,0.00,116.78,151,0.01,15.14,38.03625107,-78.51510620,2024-05-04 14:16:31.766067
-88.00,0,0,28,87,0.00,116.78,151,0.01,15.14,38.03625107,-78.51510620,2024-05-04 14:16:31.931125
-93.00,0,0,28,70,0.00,116.78,165,0.01,16.51,38.03627396,-78.51502991,2024-05-04 14:16:32.322992
-92.00,0,0,28,70,0.00,116.78,165,0.01,16.51,38.03627396,-78.51502991,2024-05-04 14:16:32.487574
-94.00,0,0,28,70,0.00,116.78,165,0.01,16.51,38.03627396,-78.51502991,2024-05-04 14:16:32.720177
-86.00,0,0,28,70,0.00,116.78,165,0.01,16.51,38.03627396,-78.51502991,2024-05-04 14:16:32.885459
-95.00,0,0,28,105,0.00,116.78,163,0.01,16.35,38.03626251,-78.51495361,2024-05-04 14:16:33.325657
-86.00,0,0,28,105,0.00,116.78,163,0.01,16.35,38.03626251,-78.51495361,2024-05-04 14:16:33.492838
-87.00,0,0,28,105,0.00,116.78,163,0.01,16.35,38.03626251,-78.51495361,2024-05-04 14:16:33.732438
-94.00,0,0,28,105,0.00,116.78,163,0.01,16.35,38.03626251,-78.51495361,2024-05-04 14:16:33.896382
-84.00,0,0,28,82,0.00,116.78,161,0.01,16.11,38.03627014,-78.51486969,2024-05-04 14:16:34.327016
-88.00,0,0,28,82,0.00,116.78,161,0.01,16.11,38.03627014,-78.51486969,2024-05-04 14:16:34.490710
-91.00,0,0,28,82,0.00,116.78,161,0.01,16.11,38.03627014,-78.51486969,2024-05-04 14:16:34.734208
-90.00,0,0,28,82,0.00,116.78,161,0.01,16.11,38.03627014,-78.51486969,2024-05-04 14:16:34.899774
-87.00,0,0,28,90,0.00,116.78,166,0.01,16.66,38.03627396,-78.51478577,2024-05-04 14:16:35.320128
-89.00,0,0,28,90,0.00,116.78,166,0.01,16.66,38.03627396,-78.51478577,2024-05-04 14:16:35.487331
-87.00,0,0,28,90,0.00,116.78,166,0.01,16.66,38.03627396,-78.51478577,2024-05-04 14:16:35.725358
-86.00,0,0,28,90,0.00,116.78,166,0.01,16.66,38.03627396,-78.51478577,2024-05-04 14:16:35.890487
-97.00,0,0,28,87,0.00,116.78,161,0.01,16.11,38.03627396,-78.51470947,2024-05-04 14:16:36.323475
-89.00,0,0,28,87,0.00,116.78,161,0.01,16.11,38.03627396,-78.51470947,2024-05-04 14:16:36.486919
-85.00,0,0,28,87,0.00,116.78,161,0.01,16.11,38.03627396,-78.51470947,2024-05-04 14:16:36.720455
-89.00,0,0,28,87,0.00,116.78,161,0.01,16.11,38.03627396,-78.51470947,2024-05-04 14:16:36.884802
-85.00,0,0,28,27,0.00,116.78,164,0.01,16.42,38.03631973,-78.51466370,2024-05-04 14:16:37.321467
-83.00,0,0,28,27,0.00,116.78,164,0.01,16.42,38.03631973,-78.51466370,2024-05-04 14:16:37.486507
-85.00,0,0,28,27,0.00,116.78,164,0.01,16.42,38.03631973,-78.51466370,2024-05-04 14:16:37.722103
-88.00,0,0,28,27,0.00,116.78,164,0.01,16.42,38.03631973,-78.51466370,2024-05-04 14:16:37.888359
-81.00,0,0,28,57,0.00,116.78,193,0.01,19.33,38.03637695,-78.51470947,2024-05-04 14:16:38.320007
-79.00,0,0,28,57,0.00,116.78,193,0.01,19.33,38.03637695,-78.51470947,2024-05-04 14:16:38.485526
-91.00,0,0,28,57,0.00,116.78,193,0.01,19.33,38.03637695,-78.51470947,2024-05-04 14:16:38.748166
-79.00,0,0,28,57,0.00,116.78,193,0.01,19.33,38.03637695,-78.51470947,2024-05-04 14:16:38.913763
-81.00,0,0,28,29,0.00,116.78,209,0.00,20.97,38.03640366,-78.51480103,2024-05-04 14:16:39.321786
-76.00,0,0,28,29,0.00,116.78,209,0.00,20.97,38.03640366,-78.51480103,2024-05-04 14:16:39.485816
-75.00,0,0,28,29,0.00,116.78,209,0.00,20.97,38.03640366,-78.51480103,2024-05-04 14:16:39.724084
-78.00,0,0,28,29,0.00,116.78,209,0.00,20.97,38.03640366,-78.51480103,2024-05-04 14:16:39.889183
-84.00,0,0,28,16,0.00,116.78,18,0.00,27.41,38.03641129,-78.51493073,2024-05-04 14:16:40.318652
-90.00,0,0,28,16,0.00,116.78,18,0.00,27.41,38.03641129,-78.51493073,2024-05-04 14:16:40.482755
-85.00,0,0,28,16,0.00,116.78,18,0.00,27.41,38.03641129,-78.51493073,2024-05-04 14:16:40.759706
-89.00,0,0,28,16,0.00,116.78,18,0.00,27.41,38.03641129,-78.51493073,2024-05-04 14:16:40.925545
-85.00,0,0,28,10,0.00,116.78,3,0.00,25.96,38.03640747,-78.51506042,2024-05-04 14:16:41.316995
-88.00,0,0,28,10,0.00,116.78,3,0.00,25.96,38.03640747,-78.51506042,2024-05-04 14:16:41.481299
-83.00,0,0,28,10,0.00,116.78,3,0.00,25.96,38.03640747,-78.51506042,2024-05-04 14:16:41.754699
-83.00,0,0,28,10,0.00,116.78,3,0.00,25.96,38.03640747,-78.51506042,2024-05-04 14:16:41.919738
CRC error!,Error: Packet does not contain type,Error: Packet does not contain error status,Error: Packet does not contain length,Error: Packet does not contain steering angle,Error: Packet does not contain battery voltage,Error: Packet does not contain battery temperature,Error: Packet does not contain throttle input,Error: Packet does not contain brake pressure,Error: Packet does not contain wheel speed,Error: Packet does not contain latitude,Error: Packet does not contain longitude,2024-05-04 14:16:42.319826
-82.00,0,0,28,244,0.00,116.78,217,0.00,21.80,38.03638077,-78.51517487,2024-05-04 14:16:42.483166
-95.00,0,0,28,244,0.00,116.78,217,0.00,21.80,38.03638077,-78.51517487,2024-05-04 14:16:42.760713
-97.00,0,0,28,244,0.00,116.78,217,0.00,21.80,38.03638077,-78.51517487,2024-05-04 14:16:42.924825
-97.00,0,0,28,187,0.00,116.78,179,0.01,17.98,38.03632355,-78.51520538,2024-05-04 14:16:43.321244
-100.00,0,0,28,187,0.00,116.78,179,0.01,17.98,38.03632355,-78.51520538,2024-05-04 14:16:43.486585
-94.00,0,0,28,187,0.00,116.78,179,0.01,17.98,38.03632355,-78.51520538,2024-05-04 14:16:43.763915
-92.00,0,0,28,187,0.00,116.78,179,0.01,17.98,38.03632355,-78.51520538,2024-05-04 14:16:43.927414
-97.00,0,0,28,160,0.00,116.78,183,0.01,18.37,38.03625107,-78.51519012,2024-05-04 14:16:44.323098
-107.00,0,0,28,160,0.00,116.78,183,0.01,18.37,38.03625107,-78.51519012,2024-05-04 14:16:44.488605
-95.00,0,0,28,160,0.00,116.78,183,0.01,18.37,38.03625107,-78.51519012,2024-05-04 14:16:44.765509
-93.00,0,0,28,160,0.00,116.78,183,0.01,18.37,38.03625107,-78.51519012,2024-05-04 14:16:44.930087
-88.00,0,0,28,109,0.00,116.78,165,0.01,16.54,38.03622437,-78.51512146,2024-05-04 14:16:45.322814
-94.00,0,0,28,109,0.00,116.78,165,0.01,16.54,38.03622437,-78.51512146,2024-05-04 14:16:45.488365
-97.00,0,0,28,109,0.00,116.78,165,0.01,16.54,38.03622437,-78.51512146,2024-05-04 14:16:45.727245
-94.00,0,0,28,109,0.00,116.78,165,0.01,16.54,38.03622437,-78.51512146,2024-05-04 14:16:45.890466
-100.00,0,0,28,61,0.00,116.78,188,0.01,18.90,38.03625107,-78.51503754,2024-05-04 14:16:46.319687
-90.00,0,0,28,61,0.00,116.78,188,0.01,18.90,38.03625107,-78.51503754,2024-05-04 14:16:46.484330
-96.00,0,0,28,61,0.00,116.78,188,0.01,18.90,38.03625107,-78.51503754,2024-05-04 14:16:46.760214
-89.00,0,0,28,61,0.00,116.78,188,0.01,18.90,38.03625107,-78.51503754,2024-05-04 14:16:46.925640
-88.00,0,0,28,103,0.00,116.78,165,0.01,16.58,38.03624725,-78.51495361,2024-05-04 14:16:47.322672
-85.00,0,0,28,103,0.00,116.78,165,0.01,16.58,38.03624725,-78.51495361,2024-05-04 14:16:47.486333
-84.00,0,0,28,103,0.00,116.78,165,0.01,16.58,38.03624725,-78.51495361,2024-05-04 14:16:47.725016
-93.00,0,0,28,103,0.00,116.78,165,0.01,16.58,38.03624725,-78.51495361,2024-05-04 14:16:47.890330
-85.00,0,0,28,80,0.00,116.78,163,0.01,16.32,38.03625107,-78.51487732,2024-05-04 14:16:48.324226
-88.00,0,0,28,80,0.00,116.78,163,0.01,16.32,38.03625107,-78.51487732,2024-05-04 14:16:48.489089
-86.00,0,0,28,80,0.00,116.78,163,0.01,16.32,38.03625107,-78.51487732,2024-05-04 14:16:48.728142
-91.00,0,0,28,80,0.00,116.78,163,0.01,16.32,38.03625107,-78.51487732,2024-05-04 14:16:48.891153
-84.00,0,0,28,80,0.00,116.78,160,0.01,16.09,38.03626633,-78.51479340,2024-05-04 14:16:49.327533
-89.00,0,0,28,80,0.00,116.78,160,0.01,16.09,38.03626633,-78.51479340,2024-05-04 14:16:49.492491
-94.00,0,0,28,80,0.00,116.78,160,0.01,16.09,38.03626633,-78.51479340,2024-05-04 14:16:49.735854
-92.00,0,0,28,80,0.00,116.78,160,0.01,16.09,38.03626633,-78.51479340,2024-05-04 14:16:49.898172
-93.00,0,0,28,90,0.00,116.78,159,0.01,15.94,38.03626633,-78.51471710,2024-05-04 14:16:50.324865
-93.00,0,0,28,90,0.00,116.78,159,0.01,15.94,38.03626633,-78.51471710,2024-05-04 14:16:50.489166
-84.00,0,0,28,90,0.00,116.78,159,0.01,15.94,38.03626633,-78.51471710,2024-05-04 14:16:50.731582
-93.00,0,0,28,90,0.00,116.78,159,0.01,15.94,38.03626633,-78.51471710,2024-05-04 14:16:50.897568
-82.00,0,0,28,25,0.00,116.78,166,0.01,16.70,38.03631592,-78.51467133,2024-05-04 14:16:51.322003
-83.00,0,0,28,25,0.00,116.78,166,0.01,16.70,38.03631592,-78.51467133,2024-05-04 14:16:51.485753
-86.00,0,0,28,25,0.00,116.78,166,0.01,16.70,38.03631592,-78.51467133,2024-05-04 14:16:51.762752
-86.00,0,0,28,25,0.00,116.78,166,0.01,16.70,38.03631592,-78.51467133,2024-05-04 14:16:51.927424
-81.00,0,0,28,85,0.00,116.78,171,0.01,17.10,38.03637695,-78.51468658,2024-05-04 14:16:52.325216
-82.00,0,0,28,85,0.00,116.78,171,0.01,17.10,38.03637695,-78.51468658,2024-05-04 14:16:52.490078
-83.00,0,0,28,85,0.00,116.78,171,0.01,17.10,38.03637695,-78.51468658,2024-05-04 14:16:52.727594
-80.00,0,0,28,85,0.00,116.78,171,0.01,17.10,38.03637695,-78.51468658,2024-05-04 14:16:52.891454
-84.00,0,0,28,32,0.00,116.78,212,0.00,21.28,38.03641129,-78.51477051,2024-05-04 14:16:53.317295
-82.00,0,0,28,32,0.00,116.78,212,0.00,21.28,38.03641129,-78.51477051,2024-05-04 14:16:53.484055
-76.00,0,0,28,32,0.00,116.78,212,0.00,21.28,38.03641129,-78.51477051,2024-05-04 14:16:53.757234
-78.00,0,0,28,32,0.00,116.78,212,0.00,21.28,38.03641129,-78.51477051,2024-05-04 14:16:53.918658
-83.00,0,0,28,19,0.00,116.78,31,0.00,28.72,38.03642654,-78.51490021,2024-05-04 14:16:54.325193
-83.00,0,0,28,19,0.00,116.78,31,0.00,28.72,38.03642654,-78.51490021,2024-05-04 14:16:54.489025
-91.00,0,0,28,19,0.00,116.78,31,0.00,28.72,38.03642654,-78.51490021,2024-05-04 14:16:54.766438
-87.00,0,0,28,19,0.00,116.78,31,0.00,28.72,38.03642654,-78.51490021,2024-05-04 14:16:54.928874
-90.00,0,0,28,12,0.00,116.78,23,0.00,27.96,38.03643036,-78.51504517,2024-05-04 14:16:55.323297
-86.00,0,0,28,12,0.00,116.78,23,0.00,27.96,38.03643036,-78.51504517,2024-05-04 14:16:55.765616
-82.00,0,0,28,12,0.00,116.78,23,0.00,27.96,38.03643036,-78.51504517,2024-05-04 14:16:55.928893
-89.00,0,0,28,247,0.00,116.78,234,0.00,23.45,38.03640366,-78.51516724,2024-05-04 14:16:56.329788
-85.00,0,0,28,247,0.00,116.78,234,0.00,23.45,38.03640366,-78.51516724,2024-05-04 14:16:56.494257
